,"('total_cost', '1p0c')","('total_cost', '1p1c')","('total_cost', '1p2c')","('total_cost', '1p3c')","('total_cost', '1p4c')","('total_cost', '2p0c')","('total_cost', '2p1c')","('total_cost', '2p2c')","('total_cost', '2p3c')","('total_cost', '2p4c')",county_name,noHS,HS,someCol,Col
362,52146.246,74520.7032,91018.254,111552.0588,117790.1484,64181.3148,86870.9652,100513.1832,119276.5428,126086.364,Calvert ,5.474791702761022,28.79620733647289,30.02472791419256,35.70427304657353
363,38495.9592,51668.6016,64089.6852,80341.4472,85451.6544,49157.73,63556.9044,76118.2848,89753.4252,95019.6792,Camas ,20.47353760445682,26.46239554317549,29.66573816155989,23.3983286908078
364,31771.134,49387.74,63864.2748,77537.0268,82461.5856,43555.1604,60890.5548,75413.1744,86978.5668,92021.4084,Cambria ,7.523197567249514,44.13630067796257,25.98752382241755,22.35297793237037
365,38767.8783,56399.267700000004,69177.1743,84602.9898,90921.2214,52133.559,69582.1131,81234.9609,95061.2157,101693.4243,Camden ,8.1798826101968,32.27068707561284,37.74024628841063,21.80918402577972
366,38767.8783,56399.267700000004,69177.1743,84602.9898,90921.2214,52133.559,69582.1131,81234.9609,95061.2157,101693.4243,Camden ,8.628928505789377,36.61398027323408,32.35312136249464,22.4039698584819
367,38767.8783,56399.267700000004,69177.1743,84602.9898,90921.2214,52133.559,69582.1131,81234.9609,95061.2157,101693.4243,Camden ,10.81643150066032,29.12240216862445,26.4166261208035,33.64454020991172
368,38767.8783,56399.267700000004,69177.1743,84602.9898,90921.2214,52133.559,69582.1131,81234.9609,95061.2157,101693.4243,Camden ,10.05415914456325,31.0929037633662,35.0229134842383,23.83002360783225
369,32276.07,46094.7318,57529.368,69251.3028,73738.7754,42783.3396,57208.236000000004,68288.1822,79041.1758,83504.09760000001,Cameron ,7.57533089270628,51.98535623767953,29.82258518727119,10.616727682343
370,32276.07,46094.7318,57529.368,69251.3028,73738.7754,42783.3396,57208.236000000004,68288.1822,79041.1758,83504.09760000001,Cameron ,30.54213547554014,26.06007458033477,24.44135145681058,18.95643848731451
371,39990.492,56769.2988,67870.5408,82605.234,88998.522,52740.012,69366.6504,80157.2808,92128.1544,98491.992,Cameron Parish,13.89100126742712,36.83143219264892,32.14195183776933,17.13561470215463
372,34528.5504,47294.2908,56495.3376,69713.8536,75142.6584,48085.9332,59542.9512,68042.9532,81087.7032,86219.7012,Camp ,12.61756443141566,33.68755343837792,30.93929400268718,22.75558812751924
373,36122.48904,53359.81392,68814.66552,85338.56616,91376.35656,49719.500400000004,66832.82592,81070.07496,95819.41272,102445.35815999999,Campbell ,6.988845267028104,26.65295693899171,27.65314388982365,38.70505390415654
374,36122.48904,53359.81392,68814.66552,85338.56616,91376.35656,49719.500400000004,66832.82592,81070.07496,95819.41272,102445.35815999999,Campbell ,12.69990592662277,30.95014111006585,29.16274694261524,27.18720602069614
375,36122.48904,53359.81392,68814.66552,85338.56616,91376.35656,49719.500400000004,66832.82592,81070.07496,95819.41272,102445.35815999999,Campbell ,19.9310174919931,39.86907401541548,27.01580262555872,13.1841058670327
376,36122.48904,53359.81392,68814.66552,85338.56616,91376.35656,49719.500400000004,66832.82592,81070.07496,95819.41272,102445.35815999999,Campbell ,10.56711953134737,33.95986538701234,31.45706094976941,24.01595413187087
377,36122.48904,53359.81392,68814.66552,85338.56616,91376.35656,49719.500400000004,66832.82592,81070.07496,95819.41272,102445.35815999999,Campbell ,7.56408136265917,35.1017033239623,36.81494956176616,20.51926575161237
378,39248.8272,56633.3496,74460.246,92797.9692,98746.1016,51743.4492,70140.1872,85908.0288,102201.4224,108402.6216,Canadian ,7.94288219702254,26.95657372899935,33.72262191840883,31.37792215556928
379,34070.148,45951.0024,54399.3516,65807.9592,70409.1444,45314.3616,57935.3376,65549.268,76035.8616,81012.0816,Candler ,21.86168018699299,38.27856455382923,27.21022961638939,12.6495256427884
380,35310.5268,49936.3536,59135.6196,70085.9184,74811.1284,47547.0204,61730.5956,70171.9392,80077.1364,85266.0588,Cannon ,15.478515625,44.619140625,24.90234375,15.0
381,36107.8392,53642.0508,68867.8128,86967.6096,92204.9184,49156.2192,66606.8208,80147.8476,96155.8536,101661.5268,Canyon ,13.47545692641302,30.07265763609226,35.73882677631023,20.71305866118449
382,35688.636,54634.9044,69361.9452,88278.6684,95077.9392,50274.5748,68640.1404,83154.2808,99490.1364,106475.2032,Cape Girardeau ,8.13957942314322,32.15995709962845,26.94679587850002,32.75366759872831
383,40588.7748,67143.3336,84643.7808,105200.5548,112182.6792,57019.986,80329.98,95925.3276,114616.3716,122917.536,Cape May ,5.953423705248523,31.30483142161975,27.76503302050747,34.97671185262426
384,36468.129,55544.8638,73861.2657,90840.6519,96615.45240000001,49869.5016,68358.13769999999,85015.827,99992.2398,106483.7604,Carbon ,4.491166956954467,30.26872356307539,33.7024135357054,31.53769594426474
385,36468.129,55544.8638,73861.2657,90840.6519,96615.45240000001,49869.5016,68358.13769999999,85015.827,99992.2398,106483.7604,Carbon ,9.695817490494296,44.89616847031296,27.73367317093553,17.67434086825722
386,36468.129,55544.8638,73861.2657,90840.6519,96615.45240000001,49869.5016,68358.13769999999,85015.827,99992.2398,106483.7604,Carbon ,8.523290386521309,29.17587863078448,45.62781123732561,16.67301974536861
387,36468.129,55544.8638,73861.2657,90840.6519,96615.45240000001,49869.5016,68358.13769999999,85015.827,99992.2398,106483.7604,Carbon ,9.993039673859004,37.73491100725862,32.16665009446157,20.1053992244208
388,37402.4388,50794.8048,64011.6972,77468.2968,82601.5836,48215.9244,63676.4184,75259.6872,87134.742,92389.9224,Caribou ,10.30927835051546,28.82115643209323,41.97669206633797,18.89287315105334
389,35529.4164,50305.746,61749.738,73636.3068,80007.8556,49737.9552,63440.6256,74164.8804,85642.2192,91354.6056,Carlisle ,14.70322386260922,47.66495932509793,25.09792106056041,12.53389575173245
390,36642.102,59864.754,78279.264,95535.8784,102326.1564,48169.4676,72705.1644,88531.8456,103645.1136,110652.9144,Carlton ,6.18463474089801,32.55877958638044,37.32798616025792,23.92859951246363
391,40461.1188,59289.278399999996,72026.9034,88135.2918,93951.91380000001,52834.8678,70986.5154,82366.8462,97205.3352,102814.22760000001,Caroline ,15.13308655032611,39.34426229508197,26.52917327692579,18.99347787766614
392,40461.1188,59289.278399999996,72026.9034,88135.2918,93951.91380000001,52834.8678,70986.5154,82366.8462,97205.3352,102814.22760000001,Caroline ,11.3346905923015,38.51143411770276,28.17101462998911,21.98286066000663
393,35081.23209230769,51105.80953846154,62328.28061538461,75096.45710769232,80390.73286153846,48087.937753846156,63385.45541538461,73651.7796923077,85022.10036923077,90686.43452307692,Carroll ,14.79102905022327,35.16632381716923,28.02167477798405,22.02097235462345
394,35081.23209230769,51105.80953846154,62328.28061538461,75096.45710769232,80390.73286153846,48087.937753846156,63385.45541538461,73651.7796923077,85022.10036923077,90686.43452307692,Carroll ,14.40415197285249,34.56118171535032,29.4856610552931,21.54900525650409
395,35081.23209230769,51105.80953846154,62328.28061538461,75096.45710769232,80390.73286153846,48087.937753846156,63385.45541538461,73651.7796923077,85022.10036923077,90686.43452307692,Carroll ,12.07653150781113,36.22959452343338,31.83254344391785,19.86133052483763
396,35081.23209230769,51105.80953846154,62328.28061538461,75096.45710769232,80390.73286153846,48087.937753846156,63385.45541538461,73651.7796923077,85022.10036923077,90686.43452307692,Carroll ,10.91152437306284,42.42040011270781,31.98788391096084,14.68019160326853
397,35081.23209230769,51105.80953846154,62328.28061538461,75096.45710769232,80390.73286153846,48087.937753846156,63385.45541538461,73651.7796923077,85022.10036923077,90686.43452307692,Carroll ,5.779197728079517,34.1711040113596,37.91267305644303,22.13702520411785
398,35081.23209230769,51105.80953846154,62328.28061538461,75096.45710769232,80390.73286153846,48087.937753846156,63385.45541538461,73651.7796923077,85022.10036923077,90686.43452307692,Carroll ,19.24480628860191,42.2515440763616,31.89219539584503,6.611454239191465
399,35081.23209230769,51105.80953846154,62328.28061538461,75096.45710769232,80390.73286153846,48087.937753846156,63385.45541538461,73651.7796923077,85022.10036923077,90686.43452307692,Carroll ,6.208875063589889,28.20388794836084,27.61761002093254,37.96962696711673
400,35081.23209230769,51105.80953846154,62328.28061538461,75096.45710769232,80390.73286153846,48087.937753846156,63385.45541538461,73651.7796923077,85022.10036923077,90686.43452307692,Carroll ,19.30062347519653,34.41312008674438,31.59392789373814,14.69232854432095
401,35081.23209230769,51105.80953846154,62328.28061538461,75096.45710769232,80390.73286153846,48087.937753846156,63385.45541538461,73651.7796923077,85022.10036923077,90686.43452307692,Carroll ,9.630496572479519,44.70824276876776,26.0157164353787,19.64554422337402
402,35081.23209230769,51105.80953846154,62328.28061538461,75096.45710769232,80390.73286153846,48087.937753846156,63385.45541538461,73651.7796923077,85022.10036923077,90686.43452307692,Carroll ,4.906756343625802,27.72342810557424,30.00101905635382,37.36879649444614
403,35081.23209230769,51105.80953846154,62328.28061538461,75096.45710769232,80390.73286153846,48087.937753846156,63385.45541538461,73651.7796923077,85022.10036923077,90686.43452307692,Carroll ,10.27612903225807,47.87612903225806,27.74709677419355,14.10064516129032
404,35081.23209230769,51105.80953846154,62328.28061538461,75096.45710769232,80390.73286153846,48087.937753846156,63385.45541538461,73651.7796923077,85022.10036923077,90686.43452307692,Carroll ,11.94251227495908,40.85004091653028,26.9026186579378,20.30482815057283
405,35081.23209230769,51105.80953846154,62328.28061538461,75096.45710769232,80390.73286153846,48087.937753846156,63385.45541538461,73651.7796923077,85022.10036923077,90686.43452307692,Carroll ,18.44522645217312,37.49828618436086,28.87436588821352,15.1821214752525
406,36297.726,57741.756,72905.8944,91937.7072,97952.5368,51060.8088,71731.3716,85154.5428,102243.5856,108316.5,Carson City,12.31514105606289,26.51422545001319,38.08154166966276,23.08909182426116
407,36779.8032,53733.6564,65493.0648,80106.7968,85790.5248,50015.502,66884.736,77069.9124,90201.3636,95966.2032,Carson ,7.480802576170424,32.25167203368839,34.15902898191727,26.10849640822393
408,35199.658559999996,49526.62704,62134.23504,74997.43824,80586.0612,47560.55664,61974.54408,73713.46056,85400.25576,91157.17272,Carter ,20.49713193116635,39.94537011745425,26.65938268232723,12.89811526905217
409,35199.658559999996,49526.62704,62134.23504,74997.43824,80586.0612,47560.55664,61974.54408,73713.46056,85400.25576,91157.17272,Carter ,13.03517862012544,52.08617398418326,21.70711753476957,13.17152986092174
410,35199.658559999996,49526.62704,62134.23504,74997.43824,80586.0612,47560.55664,61974.54408,73713.46056,85400.25576,91157.17272,Carter ,7.692307692307693,31.1587147030185,40.31158714703019,20.83739045764362
411,35199.658559999996,49526.62704,62134.23504,74997.43824,80586.0612,47560.55664,61974.54408,73713.46056,85400.25576,91157.17272,Carter ,12.8132490738723,36.37269246334402,30.68829187809358,20.1257665846901
412,35199.658559999996,49526.62704,62134.23504,74997.43824,80586.0612,47560.55664,61974.54408,73713.46056,85400.25576,91157.17272,Carter ,13.20786142571619,37.80812791472351,29.46131150661464,19.52269915294566
413,38600.5728,56154.75,69665.3376,86392.4064,93479.226,52459.5936,71529.0588,83282.8476,97955.5896,105389.262,Carteret ,7.920140836896171,23.89197345766188,38.04143854829661,30.14644715714535
414,41684.6364,73595.6952,95214.6852,121245.12,128191.14,56317.8756,84896.8764,104811.4332,128428.14,136002.708,Carver ,3.80597338419524,17.91292788301761,28.5924834193073,49.68861531347985
415,35443.2072,53180.6256,70962.6972,88434.258,93986.268,46850.0484,66194.3736,82215.6096,97554.6972,103427.4024,Cascade ,7.043426944839797,31.28232721213594,33.95008157739438,27.72416426562988
416,33299.9556,47129.5668,57637.5408,68700.48,73142.3496,45984.2112,58307.5308,68072.496,78161.73,83650.512,Casey ,25.54950045413261,40.46321525885558,22.43415077202543,11.55313351498638
417,34506.50786666667,51470.774666666664,66819.2884,82206.25253333333,87767.49866666667,47594.47866666666,63841.444800000005,78045.4588,91804.88293333334,97637.90759999999,Cass ,15.06333447449503,41.76651831564533,24.9229715850736,18.24717562478603
418,34506.50786666667,51470.774666666664,66819.2884,82206.25253333333,87767.49866666667,47594.47866666666,63841.444800000005,78045.4588,91804.88293333334,97637.90759999999,Cass ,15.3185945821679,41.34641173991341,29.7176137016744,13.6173799762443
419,34506.50786666667,51470.774666666664,66819.2884,82206.25253333333,87767.49866666667,47594.47866666666,63841.444800000005,78045.4588,91804.88293333334,97637.90759999999,Cass ,10.66538296961917,33.84681215233205,34.53145057766367,20.95635430038511
420,34506.50786666667,51470.774666666664,66819.2884,82206.25253333333,87767.49866666667,47594.47866666666,63841.444800000005,78045.4588,91804.88293333334,97637.90759999999,Cass ,10.93432908515302,34.16673431285007,33.98544254133181,20.9134940606651
421,34506.50786666667,51470.774666666664,66819.2884,82206.25253333333,87767.49866666667,47594.47866666666,63841.444800000005,78045.4588,91804.88293333334,97637.90759999999,Cass ,6.377434397001005,32.42662521715278,36.94340312700009,24.25253725884612
422,34506.50786666667,51470.774666666664,66819.2884,82206.25253333333,87767.49866666667,47594.47866666666,63841.444800000005,78045.4588,91804.88293333334,97637.90759999999,Cass ,6.6727692538904,32.39244190018171,33.71497274329512,27.21981610263277
423,34506.50786666667,51470.774666666664,66819.2884,82206.25253333333,87767.49866666667,47594.47866666666,63841.444800000005,78045.4588,91804.88293333334,97637.90759999999,Cass ,5.687801667397982,28.56516015796402,35.98069328652918,29.76634488810882
424,34506.50786666667,51470.774666666664,66819.2884,82206.25253333333,87767.49866666667,47594.47866666666,63841.444800000005,78045.4588,91804.88293333334,97637.90759999999,Cass ,4.745546745185147,18.81602396879924,34.68157829032897,41.75685099568665
425,34506.50786666667,51470.774666666664,66819.2884,82206.25253333333,87767.49866666667,47594.47866666666,63841.444800000005,78045.4588,91804.88293333334,97637.90759999999,Cass ,13.0688622754491,43.03393213572854,26.56686626746507,17.33033932135729
426,36391.4124,49712.6424,62277.7848,78642.2052,83958.1524,47506.602,62185.7748,74840.5368,88779.6156,94278.8316,Cassia ,15.68883692138386,29.32801430634844,36.26109085906871,18.72205791319898
427,35060.4732,47791.758,57050.3616,69956.9532,75539.6364,48885.9144,60217.3296,68758.98,81469.1484,86796.0816,Castro ,23.62998684787374,32.33231039017975,22.20517316966243,21.83252959228409
428,35256.2196,47900.136,57781.23,69309.6444,73821.3804,45890.6544,58978.0668,68082.7092,78525.4572,84126.744,Caswell ,17.52849430113977,35.17096580683863,32.17756448710258,15.12297540491902
429,37065.3924,49132.1688,59144.4144,73437.2112,79347.5448,50240.7012,62427.4044,71586.6324,84259.9452,91112.8416,Catahoula Parish,27.16754088244369,37.8895402653502,19.46929959888923,15.47361925331688
430,35152.1604,51294.984,62644.3716,75638.4084,81988.9752,46907.7948,63897.5508,74497.0608,86830.5996,92488.2132,Catawba ,13.50468425173466,29.6669276528344,32.83385980543031,23.99452829000063
431,35968.3296,51476.496,61703.6832,75476.1216,81016.0488,49247.6016,64299.012,74578.512,86229.0936,91932.1704,Catoosa ,10.88432478450569,33.01053527721614,33.97467276790465,22.13046717037352
432,36437.4024,51642.8256,63624.0996,76968.4452,82311.3108,45859.2036,61829.226,72963.6444,85760.1156,90263.478,Catron ,5.157103825136613,41.80327868852459,36.16803278688525,16.87158469945355
433,35519.7252,51619.1484,65341.8636,78185.9244,79940.5248,46363.746,65112.8376,77319.996,88302.3756,90470.6424,Cattaraugus ,10.39918541285615,39.74883563064507,29.82671167009221,20.02526728640658
434,36387.9312,49967.3904,61100.3496,75264.3804,81029.502,47715.2904,61557.7152,71915.1216,85525.6584,90654.012,Cavalier ,5.524025728339009,27.16609912977677,42.41392357169882,24.8959515701854
435,36975.9144,56185.0956,71114.772,83468.2788,85964.49,50111.8884,71210.4312,84158.5368,94678.23,97630.3356,Cayuga ,11.92401696499173,32.2927898785134,33.61009273237007,22.17310042412479
436,40397.2884,62277.0648,74769.9492,90468.3636,95213.1504,53338.3416,72952.8456,84752.976,97758.3924,102787.5468,Cecil ,9.180122494432071,35.46492204899777,29.69097995545657,25.66397550111358
437,35115.6816,50797.786,63719.197199999995,77278.6584,83105.42959999999,48284.51,63683.974799999996,75301.7696,87718.7344,93483.57040000001,Cedar ,4.447151995126409,38.72982028632349,35.03655193420651,21.78647578434359
438,35115.6816,50797.786,63719.197199999995,77278.6584,83105.42959999999,48284.51,63683.974799999996,75301.7696,87718.7344,93483.57040000001,Cedar ,13.83769473577029,39.27298645759087,31.45300885856838,15.43630994807046
439,35115.6816,50797.786,63719.197199999995,77278.6584,83105.42959999999,48284.51,63683.974799999996,75301.7696,87718.7344,93483.57040000001,Cedar ,5.711743772241993,37.34875444839857,35.19572953736655,21.74377224199288
